85m	1	1	unknown	^85m^yttrium	58782005	900000000000548007
85ème	2	2	unknown	enfant à risque de surpoids avec indice de masse corporelle supérieur au 85ème percentile	705131003	900000000000548007
86	1	1	acronym	rhinovirus humain 86	20398001	900000000000548007
875	1	1	acronym	produit contenant précisément 875 mg d'amoxicilline et 125 mg d'acide clavulanique (sous forme de clavulanate de potassium) par comprimé oral à libération conventionnelle	392259005	900000000000548007
893	2	2	acronym	Shigella sérotype provisoire 88-893 [-: (6)]	406480002	900000000000548007
89sr	1	1	unknown	89sr-strontium chlorure	125701003	900000000000548007
89ème	1	1	unknown	taille à la naissance entre le 75ème et le 89ème percentile	169892001	900000000000548007
8a	1	1	unknown	trouble hémorragique dû à une augmentation des anti-8a	191290006	900000000000549004
8b	1	1	acronym	bleu soluble 8B	9010006	900000000000549004
8e	1	1	unknown	8e étage	224911009	900000000000549004
8gx	1	1	acronym	bleu alcian 8GX	4656000	900000000000548007
8h	2	2	unknown	q6-8h	396139000	900000000000549004
8p11	1	1	unknown	syndrome de délétion 8p11.2	719646006	900000000000548007
8p23	2	2	unknown	syndrome de duplication 8p23.1	765140006	900000000000548007
8q12	1	1	unknown	syndrome de microduplication 8q12	719684000	900000000000548007
8q13	1	1	unknown	syndrome de microdélétion 8q13	724147004	900000000000548007
8q21	1	1	unknown	syndrome de microdélétion 8q21.11	718615003	900000000000548007
8q22	2	2	unknown	monosomie 8q22.1	719664004	900000000000549004
8q24	2	2	unknown	monosomie 8q24.3	1229895008	900000000000549004
9'	1	1	unknown	myopathie distale à début précoce dans le cadre d'une 'Kelch Like Family Member 9'	763776004	900000000000548007
90mo	1	1	unknown	90Mo - molybdène 90	41464007	900000000000549004
90pour	1	1	unknown	brulure impliquant plus de 90pour cent de la surface corporelle, avec brulure de pleine épaisseur sur 30 à 39 pour cent de la surface corporelle	212119007	900000000000549004
90ème	1	1	unknown	taille à la naissance entre le 90ème et le 96ème percentile	169893006	900000000000548007
91	1	1	acronym	rhinovirus humain 91	27028004	900000000000548007
92	1	1	acronym	rhinovirus humain 92	21722004	900000000000548007
93mmo	1	1	unknown	93mMo - molybdène 93m	84553006	900000000000549004
93mo	1	1	unknown	93Mo - molybdène 93	1025008	900000000000549004
95m	1	1	unknown	^95m^technetium	6367007	900000000000548007
96ème	1	1	unknown	taille à la naissance entre le 90ème et le 96ème percentile	169893006	900000000000548007
974p	1	1	acronym	carbomère 974P	410956009	900000000000548007
97m	1	1	unknown	^97m^technetium	79338008	900000000000548007
97ème	1	1	unknown	taille à la naissance égale ou supérieure au 97ème percentile	169894000	900000000000548007
98	1	1	acronym	rhinovirus humain 98	57785009	900000000000548007
980	1	1	acronym	carbomère 980	395853007	900000000000548007
987p	1	1	acronym	Escherichia coli 987P	710886005	900000000000548007
99mo	1	1	unknown	99Mo - molybdène 99	48861002	900000000000549004
99tc	1	1	unknown	99Tc - technétium 99	76743004	900000000000549004
9d	1	1	acronym	glycogénose de type 9D	819953000	900000000000549004
9e	1	1	unknown	9e étage	224912002	900000000000549004
9h	1	1	unknown	localisation à la mammographie : 9h	129780006	900000000000548007
9l	1	1	acronym	Streptococcus pneumoniae de sérotype 9L	418883007	900000000000548007
9p13	1	1	unknown	syndrome de microdélétion 9p13	764725008	900000000000548007
9p24	1	1	unknown	syndrome de délétion 9p24.3	890128002	900000000000548007
9q21	1	1	unknown	syndrome de microdélétion 9q21.13	1229875002	900000000000548007
9q22	1	1	unknown	monosomie 9q22.3	724098008	900000000000548007
9q34	1	1	unknown	syndrome de délétion 9q34	890130000	900000000000548007
9tétrahydrocannabinol	1	1	unknown	delta 9Tétrahydrocannabinol	96225007	900000000000548007
9ème	1	1	unknown	taille à la naissance entre le 3ème et le 9ème percentile	169888008	900000000000548007
a10	1	1	acronym	virus Coxsackie humain A10	38203008	900000000000548007
a11	1	1	acronym	virus Coxsackie humain A11	52657009	900000000000548007
a12	1	1	acronym	virus Coxsackie humain A12	2793000	900000000000548007
a13	1	1	acronym	virus Coxsackie humain A13	7543009	900000000000548007
a14	1	1	acronym	virus Coxsackie humain A14	24747003	900000000000548007
a15	1	1	acronym	virus Coxsackie humain A15	72593000	900000000000548007
a16	1	1	acronym	virus Coxsackie humain A16	42067008	900000000000548007
a17	1	1	acronym	virus Coxsackie humain A17	58445002	900000000000548007
a18	1	1	acronym	virus Coxsackie humain A18	30840007	900000000000548007
a19	1	1	acronym	virus Coxsackie humain A19	38889001	900000000000548007
a1b	2	2	acronym	groupe sanguin A1B	79248008	900000000000548007
a20	2	2	acronym	virus Coxsackie humain A20	6771007	900000000000548007
a21	1	1	acronym	virus Coxsackie humain A21	72597004	900000000000548007
a22	1	1	acronym	virus Coxsackie humain A22	83593001	900000000000548007
a23187	2	2	acronym	ionophore de calcium A23187	96386009	900000000000549004
a24	2	2	acronym	virus Coxsackie humain variante A24	698222005	900000000000548007
a2b	2	2	acronym	groupe sanguin A2B	88942003	900000000000548007
a3b	2	2	acronym	groupe sanguin A3B	45597001	900000000000548007
a5	2	2	acronym	virus Coxsackie humain A5	38219001	900000000000548007
a6	2	2	acronym	virus Coxsackie humain A6	24071003	900000000000548007
a7	2	2	acronym	virus Coxsackie humain A7	74924008	900000000000548007
a8	1	1	acronym	virus Coxsackie humain A8	1293004	900000000000548007
a9	1	1	acronym	virus Coxsackie humain A9	3096006	900000000000548007
aa3	1	1	unknown	cardiomyopathie mitochondriale histiocytoïde due à un déficit en cytochrome aa3	460500001	900000000000548007
aaa	2	2	acronym	réparation chirurgicale d'AAA (anévrisme de l'aorte abdominale) rompu à l'aide d'un greffon	23617000	900000000000549004
aachen	1	1	eponym	Salmonella Aachen	114638004	900000000000548007
aalborgi	1	1	unknown	Brachyspira aalborgi	48621001	900000000000548007
aalfs	1	1	eponym	syndrome de Ruijs-Aalfs	1216939003	900000000000549004
aamr	1	1	acronym	AAMR adaptive behavior scale	304705008	900000000000548007
aarhus	1	1	eponym	Salmonella Aarhus	90712007	900000000000548007
aarhusense	1	1	unknown	Methanobacterium aarhusense	434314003	900000000000548007
aarons	1	1	eponym	syndrome de Johnston-Aarons-Schelley	726620005	900000000000549004
aasc	2	2	acronym	AASC (anévrisme de l'artère sous-clavière) droite	15648861000119100	900000000000549004
aase	2	2	eponym	syndrome d'Aase	71988008	900000000000548007
aat	1	1	acronym	maladie hémorragique due à la mutation Pittsburgh de l'AAT (alpha-1-antitrypsine)	782909004	900000000000549004
aba	1	1	eponym	Salmonella Aba	76073000	900000000000548007
abaci	1	1	unknown	Sphingomonas abaci	441567003	900000000000548007
abactoclasticum	1	1	unknown	Anaeroplasma abactoclasticum	12452007	900000000000548007
abadina	2	2	eponym	virus Abadina	11946001	900000000000548007
abaetetuba	1	1	eponym	Salmonella Abaetetuba	75848006	900000000000548007
abaisseurs	1	1	unknown	paralysie des deux abaisseurs	232110001	900000000000548007
abaissés	1	1	unknown	résultats de laboratoire abaissés	309228006	900000000000548007
abalone	1	1	unknown	poison de viscères d'abalone	20459005	900000000000548007
abandonne	1	1	unknown	abandonne le cas	398315008	900000000000548007
abandonner	2	2	unknown	tend à abandonner ses tâches	286741009	900000000000549004
abaque	1	1	unknown	abaque	467198006	900000000000548007
abarélix	2	2	unknown	abarélix	407128008	900000000000548007
abasia	1	1	unknown	astasia-abasia dissociatif	231509001	900000000000548007
abasie	1	1	unknown	astasie-abasie	71802006	900000000000548007
abat	1	1	unknown	abat	226982009	900000000000548007
abattage	1	1	unknown	blessure de guerre due à l'abattage d'un avion en vol	219412009	900000000000548007
abbe	2	2	taxon	lambeau d'Abbe, reconstruction de lèvre	173257005	900000000000548007
abc	2	2	acronym	liste de contrôle comprtemental ABC	273252003	900000000000548007
abca3	1	1	acronym	pneumopathie interstitielle due à un déficit en ABCA3 (ATP-binding cassette subfamily A member 3)	1222678003	900000000000548007
abcb4	1	1	acronym	cholélithiase par mutation du gène ABCB4	715577009	900000000000549004
abcd1	1	1	acronym	syndrome de délétion contigüe de ABCD1 DXS1357E	773415005	900000000000548007
abces	1	1	unknown	abces pyogène extradural infratentoriel	359844001	900000000000548007
abcèse	1	1	unknown	abcèse de la fossette myrtiforme de la bouche	109780000	900000000000549004
abcédé	1	1	unknown	kyste pilonidal abcédé	85224001	900000000000548007
abd	1	1	acronym	filaminopathie ABD distale	733489002	900000000000549004
abdelmalekii	1	1	unknown	Halorhodospira abdelmalekii	434274005	900000000000548007
abdominalis	2	2	latin	pars abdominalis aortae	7832008	900000000000549004
abdominopérinéal	2	2	unknown	opération de Duhamel, pull-through abdominopérinéal	76062007	900000000000548007
abdominosacropéritonéale	1	1	unknown	traitement de malformation abdominosacropéritonéale	235371008	900000000000548007
abdominothoracique	1	1	unknown	port/catheter abdominothoracique	714713007	900000000000548007
abductrice	1	1	unknown	dysphonie spasmodique abductrice	31283000	900000000000548007
aberdeen	1	1	eponym	Salmonella Aberdeen	57322006	900000000000548007
aberrants	1	1	unknown	remise en place de vaisseaux rénaux aberrants	78635008	900000000000548007
aberrométrie	1	1	unknown	kératomileusis in situ au laser guidé par aberrométrie	415839004	900000000000548007
abeta	1	1	taxon	amylose ABeta : type néerlandais	56453003	900000000000548007
abetae22q	1	1	eponym	amylose ABetaE22Q	56453003	900000000000549004
abfraction	2	2	unknown	abfraction du collet	109585008	900000000000548007
abidi	1	1	eponym	déficience intellectuelle liée à l'X type Abidi	719018008	900000000000548007
abidjan	1	1	eponym	Salmonella Abidjan	74936002	900000000000548007
abies	1	1	eponym	Abies	30348005	900000000000548007
abietaniphila	1	1	unknown	Pseudomonas abietaniphila	437879004	900000000000548007
abikoensis	1	1	unknown	Streptomyces abikoensis	438851007	900000000000548007
abilities	1	1	unknown	communicative abilities in daily living	273377000	900000000000548007
ability	1	1	unknown	British ability scales - revised	273336004	900000000000548007
abime	1	1	unknown	abime ses propres plaies	284752001	900000000000549004
abimé	1	1	unknown	ongle abimé	247503008	900000000000549004
abimés	1	1	unknown	cheveux abimés	247561007	900000000000548007
abiétinique	1	1	unknown	acide abiétinique	255994007	900000000000549004
abiétique	1	1	unknown	acide abiétique	255994007	900000000000548007
abl	2	2	acronym	lymphome-leucémie lymphoblastique B avec t(9:22) (q34 ; q11.2) ; BCR-ABL 1	723889003	900000000000548007
abl1	1	1	acronym	leucémie aigüe de phénotype mixte avec t(9;22) (q34;q11.2) ; BCR-ABL1	1153377008	900000000000548007
ablations	1	1	unknown	fréquence des ablations	386132006	900000000000548007
ablogame	1	1	eponym	Salmonella Ablogame	48578002	900000000000548007
abnormal	1	1	unknown	syndrome XLAG (X-linked lissencephaly with abnormal genitalia)	717632002	900000000000549004
abnormalities	1	1	unknown	syndrome FDLAB (facial dysmorphism, lens dislocation, anterior segment abnormalities, spontaneous filtering blebs)	770728003	900000000000549004
abnormis	2	2	unknown	intoxication par Phyllanthus abnormis	61806008	900000000000548007
abobo	1	1	eponym	Salmonella Abobo	64539001	900000000000548007
abobotulinumtoxina	1	1	unknown	abobotulinumtoxinA	444619001	900000000000548007
abomasite	1	1	unknown	abomasite	78184001	900000000000548007
abondamment	1	1	unknown	saigne abondamment	248252008	900000000000548007
abondance	2	2	unknown	relation intercellulaire, caractérisée par l'abondance de systèmes spécialisés d'adhésion	52529005	900000000000548007
abondants	2	2	unknown	saignements abondants intermenstruels	351814001	900000000000548007
abony	1	1	eponym	Salmonella Abony	40369005	900000000000548007
abords	2	2	unknown	voies d'abords de la tête et du cou	311801003	900000000000548007
aborigènes	1	1	unknown	aborigènes de l'Australie	43608005	900000000000548007
abortiporus	2	2	taxon	Abortiporus spp.	736080001	900000000000549004
abortisuis	1	1	unknown	Trueperella abortisuis	6201000146106	900000000000548007
abortive	2	2	unknown	poliomyélite abortive	240459003	900000000000548007
abortivum	1	1	unknown	Entoloma abortivum	41736001	900000000000548007
abortusequi	1	1	eponym	Salmonella Abortusequi	51488004	900000000000548007
abortusovis	1	1	eponym	Salmonella Abortusovis	83318007	900000000000548007
aboulie	1	1	unknown	aboulie	737585009	900000000000548007
aboutissant	2	2	unknown	infection du tractus génital due à une grossesse aboutissant à un avortement	735486007	900000000000548007
aboutissement	1	1	unknown	aboutissement d'une grossesse antérieure	267013003	900000000000548007
aboyante	1	1	unknown	toux aboyante	17986004	900000000000548007
abpa	1	1	acronym	ABPA - aspergillose broncho-pulmonaire allergique	37981002	900000000000549004
abramovi	1	1	unknown	Eimeria abramovi	54701009	900000000000548007
abras	1	1	eponym	virus Abras	17822001	900000000000548007
abrasé	1	1	unknown	affect abrasé	932006	900000000000548007
abrikossoff	1	1	eponym	tumeur d'Abrikossoff	404035005	900000000000549004
abrine	1	1	inn	abrine	77192007	900000000000548007
abrocomidae	1	1	eponym	Familia Abrocomidae	392222009	900000000000548007
abrus	2	2	unknown	empoisonnement à abrus à chapelet	17052005	900000000000549004
abrégé	1	1	unknown	questionnaire abrégé sur la douleur de McGill	278896008	900000000000548007
abréviation	1	1	unknown	abréviation	398223008	900000000000548007
abscedens	2	2	latin	perifolliculitis capitis abscedens et suffodiens	77333008	900000000000549004
abscissine	1	1	inn	abscissine	44344002	900000000000548007
absolus	1	1	unknown	temps absolus	272104009	900000000000548007
absorbables	1	1	unknown	diarrhées suite à l'ingestion de substances non absorbables	236075000	900000000000548007
absorbeur	1	1	unknown	absorbeur de vapeur halogénée	701037005	900000000000548007
absorbé	2	2	unknown	virus contre la rage, absorbé	125715001	900000000000548007
absorptiometry	1	1	unknown	ostéoporose du rachis lombaire mise en évidence par un DEXA scan (dual energy X-ray photon absorptiometry scan)	391075000	900000000000549004
absorptiomètre	2	2	unknown	ostéodensitométrie par absorptiomètre biphotonique	82066000	900000000000549004
abstient	2	2	unknown	s'abstient de boire	714423004	900000000000548007
abstraction	1	1	unknown	abstraction sélective	285246007	900000000000548007
abstraits	2	2	unknown	mauvaise maitrise des concepts abstraits	247657007	900000000000549004
abu	2	2	eponym	virus Abu Hammad	88622009	900000000000548007
abuja	1	1	eponym	Salmonella Abuja	114323006	900000000000548007
abundant	1	1	unknown	IMAM - inflammatory myopathy with abundant macrophages	766706007	900000000000549004
aburaviensis	1	1	unknown	Streptomyces aburaviensis	438277009	900000000000548007
abusé	2	2	unknown	a abusé des drogues et/ou des médicaments par le passé	44870007	900000000000548007
abyssalis	1	1	latin	Idiomarina abyssalis	434624000	900000000000548007
abyssiniens	1	1	eponym	Abyssiniens (Amharas)	88790004	900000000000548007
abérrants	2	2	unknown	section transversale de vaisseaux rénaux abérrants	13642008	900000000000548007
ac	2	2	unknown	tid ac	396145008	900000000000549004
acad9	1	1	acronym	déficit en NADH-CoQ (nicotinamide adénine dinucléotide coenzyme Q) réductase dû à un déficit en ACAD9 (acyl-coenzyme A dehydrogenase 9)	725046003	900000000000548007
acado	1	1	eponym	virus Acado	51554008	900000000000548007
acajou	2	2	unknown	famille : Meliaceae, acajou	107596006	900000000000548007
acalculie	2	2	unknown	à l'examen : acalculie	163929006	900000000000548007
acan	1	1	acronym	ACAN - anticorps antinucléaire	45530001	900000000000549004
acanthisittidae	1	1	eponym	Familia Acanthisittidae	107155002	900000000000548007
acanthocephala	1	1	eponym	embranchement : Acanthocephala	11950008	900000000000548007
acanthocephalus	2	2	eponym	infection à Acanthocephalus	63962004	900000000000548007
acanthocytes	1	1	unknown	acanthocytes	250246001	900000000000548007
acanthocéphale	2	2	unknown	infection causée par un acanthocéphale	105713003	900000000000549004
acanthodini	1	1	unknown	Scyphida acanthodini	80828006	900000000000548007
acantholyse	1	1	unknown	acantholyse familiale	77759009	900000000000548007
acanthopelvis	1	1	unknown	acanthopelvis	9896002	900000000000548007
acanthosique	1	1	unknown	papillome basocellulaire de type solide (acanthosique)	403864006	900000000000548007
acanthuridae	2	2	taxon	famille Acanthuridae	107490002	900000000000549004
acanthuridés	1	1	unknown	acanthuridés	107490002	900000000000549004
acapulcensis	1	1	unknown	Mycobacterium acapulcensis	429844002	900000000000548007
acara	1	1	eponym	virus Acara	112372000	900000000000548007
acarapis	1	1	eponym	infestation par une espèce du genre Acarapis	82232002	900000000000548007
acarboxy	1	1	unknown	antigène acarboxy du facteur X de coagulation	121213000	900000000000548007
acardiacus	1	1	unknown	acardiacus anceps	4313003	900000000000548007
acardiaque	1	1	unknown	fœtus acardiaque	84648007	900000000000548007
acardie	1	1	unknown	acardie	205834002	900000000000548007
acariose	1	1	unknown	acariose	187214007	900000000000548007
acarius	1	1	taxon	protéine d'Acarius siro	711090003	900000000000549004
acaromyces	1	1	eponym	genre Acaromyces	28861000087102	900000000000549004
acarophobie	1	1	unknown	acarophobie	403592009	900000000000548007
acarus	2	2	taxon	infestation par une espèce du genre Acarus	11189003	900000000000548007
acatalasémie	1	1	unknown	acatalasémie	267454002	900000000000548007
acatenella	1	1	unknown	Gonyaulax acatenella	70865000	900000000000548007
acathisie	1	1	unknown	plainte : acathisie	416123004	900000000000548007
acathésie	2	2	unknown	acathésie aiguë provoquée par un neuroleptique	22719003	900000000000549004
acaulium	2	2	taxon	Acaulium spp.	785735002	900000000000549004
acbs	1	1	acronym	ACBS prescription	394825000	900000000000548007
accc	1	1	acronym	ACCC - alopécie cicatricielle centrifuge centrale	109441000119102	900000000000549004
accelerating	1	1	unknown	déficit en DAF (decay accelerating factor)	234624002	900000000000549004
accelérés	2	2	unknown	exposition excessive à des rayons artificiellement accelérés de particules ionisées générées par des bêtatrons	218214003	900000000000548007
accent	1	1	unknown	syndrome de l'accent étranger	1163406003	900000000000548007
accentuée	1	1	unknown	hypertension à début précoce accentuée par la grossesse	766937004	900000000000549004
accessibilité	1	1	unknown	satisfaction du patient concernant l'accessibilité aux ressources de soins	405220008	900000000000548007
accessible	1	1	unknown	positionnement accessible de la chaise d'aisance	225955008	900000000000548007
accessory	1	1	unknown	Entire mucous membrane of accessory sinus (body structure)	368899004	900000000000548007
accidente	2	2	unknown	empoisonnement accidente à la dipipanone	290167003	900000000000549004
accidentelles	1	1	unknown	antécédents familiaux : lésions non accidentelles faites à l'enfant	160472006	900000000000548007
accidenté	1	1	unknown	capable de se mouvoir sur terrain accidenté	716424007	900000000000549004
accipitridae	1	1	eponym	Familia Accipitridae	107056003	900000000000548007
accolement	1	1	unknown	accolement labial acquis	425434004	900000000000548007
accolens	1	1	latin	Corynebacterium accolens	243254006	900000000000548007
accommoder	1	1	unknown	lent à accommoder visuellement	246722005	900000000000549004
accomodatif	1	1	unknown	strabisme convergent accomodatif non réfractif	400936001	900000000000549004
accomodative	2	2	unknown	fatigue accomodative	313328009	900000000000548007
accompagner	2	2	unknown	mise à la disposition d'un proche aidant pour accompagner le patient	715939005	900000000000549004
accord	1	1	unknown	l'aidant est d'accord de fournir les soins	224491000	900000000000549004
accordées	1	1	unknown	prestations accordées par une administration locale	224776003	900000000000548007
accoucher	2	2	unknown	manœuvres pour accoucher une dystocie des épaules	237008007	900000000000548007
accoucheur	1	1	unknown	main d'accoucheur	80241001	900000000000548007
accoustique	2	2	unknown	Dégagement du méat accoustique externe	172629000	900000000000549004
accoutumance	2	2	unknown	fonction d'accoutumance	416436007	900000000000548007
accp	1	1	acronym	niveau élevé d'anticorps ACCP (anti-cyclic citrullinated peptide)	781697008	900000000000549004
accra	1	1	eponym	Salmonella Accra	50113001	900000000000548007
accrochée	1	1	unknown	masse mammaire accrochée à la peau	816058005	900000000000549004
accrochés	2	2	unknown	accouchement de jumeaux accrochés	199787003	900000000000548007
accroissement	2	2	unknown	accroissement de la concentration d'une substance	118561002	900000000000548007
accroupi	2	2	unknown	capacité à rester accroupi	714866002	900000000000549004
accroupissement	2	2	unknown	test d'accroupissement positif	299401000	900000000000548007
accroupit	2	2	unknown	s'accroupit	282642005	900000000000548007
accrus	2	2	unknown	anticorps antinucléaires accrus	444551008	900000000000548007
accréditation	1	1	unknown	état de l'accréditation du praticien	417707001	900000000000548007
accrétion	2	2	unknown	accrétion sur une dent	1172608001	900000000000549004
accrétions	2	2	unknown	accrétions sur les dents	6288001	900000000000549004
accueillir	2	2	unknown	requête pour accueillir un enfant	183432009	900000000000548007
acculturation	1	1	unknown	difficulté d'acculturation	105413002	900000000000548007
acculture	2	2	unknown	ne s'acculture pas	714852007	900000000000548007
accumuler	2	2	unknown	tend à permettre à la colère de s'accumuler	286791008	900000000000549004
accélérant	1	1	unknown	déficit en facteur accélérant le déclin	234624002	900000000000548007
accélérométrie	1	1	unknown	accélérométrie	258005004	900000000000548007
ace	1	1	acronym	lésion de l'ACE (artère carotide externe)	6715005	900000000000549004
acephalus	1	1	unknown	holoacardius acephalus	35577008	900000000000548007
aceraceae	2	2	eponym	intoxication par la Familia Aceraceae	123875003	900000000000548007
acerina	1	1	unknown	Mycocentrospora acerina	82422006	900000000000548007
acerosa	2	2	unknown	intoxication par Oxytenia acerosa	63620009	900000000000548007
acervulina	1	1	unknown	Eimeria acervulina	21343001	900000000000548007
acetabulum	1	1	unknown	acetabulum	37783008	900000000000549004
acetamide	1	1	unknown	4-(2-Hydroxy-5-methylphenylazo)acetanilide, N-[4-(2-Hydroxy-5-methylphenylazo)phenyl]acetamide	256011008	900000000000549004
acetamidolytica	1	1	unknown	Mycobacterium fortuitum ssp. acetamidolytica	75356003	900000000000548007
acetanaerobacterium	2	2	taxon	Genus Acetanaerobacterium	423947001	900000000000548007
acetanilide	1	1	unknown	4-(2-Hydroxy-5-methylphenylazo)acetanilide, N-[4-(2-Hydroxy-5-methylphenylazo)phenyl]acetamide	256011008	900000000000549004
acetatigenes	1	1	unknown	Proteiniphilum acetatigenes	418437009	900000000000548007
acetethylicum	1	1	unknown	Halanaerobium acetethylicum	434552003	900000000000548007
acetexigens	1	1	latin	Desulfuromonas acetexigens	434805001	900000000000548007
aceti	1	1	unknown	Acetobacter aceti	396950003	900000000000548007
aceticum	1	1	unknown	Clostridium aceticum	81601006	900000000000548007
aceticus	1	1	unknown	Acidilobus aceticus	424462001	900000000000548007
acetigena	1	1	unknown	Natroniella acetigena	434292002	900000000000548007
acetigenes	1	1	unknown	Sporanaerobacter acetigenes	440974006	900000000000548007
acetiphilus	1	1	unknown	Denitrovibrio acetiphilus	434853002	900000000000548007
acetireducens	1	1	latin	Clostridium acetireducens	432520002	900000000000548007
acetitomaculum	2	2	taxon	Genus Acetitomaculum	424162006	900000000000548007
acetivorans	2	2	latin	Methanosarcina acetivorans	433377008	900000000000548007
acetoacetyl	1	1	unknown	déficit en acetoacetyl-CoA reductase	124123000	900000000000548007
acetobacteraceae	1	1	eponym	Familia Acetobacteraceae	115076000	900000000000548007
acetobutylicum	1	1	unknown	Clostridium acetobutylicum	74072007	900000000000548007
acetoethylicus	1	1	unknown	Thermoanaerobacter acetoethylicus	441293006	900000000000548007
acetogenium	1	1	eponym	Genus Acetogenium	424671003	900000000000548007
acetohalobium	2	2	taxon	Acetohalobium arabaticum	422502003	900000000000548007
acetonema	2	2	taxon	Genus Acetonema	423591008	900000000000548007
acetotolerans	1	1	latin	Lactobacillus acetotolerans	80412008	900000000000548007
acetylcholinesterase	1	1	unknown	déficit en acetylcholinesterase	360586005	900000000000548007
acetylenediurea	1	1	unknown	tetramethylol acetylenediurea (dans l'eau)	256208000	900000000000548007
acetylenicus	1	1	unknown	Pelobacter acetylenicus	434738002	900000000000548007
acetylicum	1	1	unknown	Exiguobacterium acetylicum	114179002	900000000000548007
acetylneuraminate	1	1	unknown	déficit en N-acetylneuraminate lyase	124610008	900000000000548007
acexamique	1	1	unknown	acide acexamique	703390006	900000000000548007
acg	2	2	acronym	ACG - artérite à cellules géantes	414341000	900000000000549004
achaetomium	1	1	eponym	genre Achaetomium	28881000087108	900000000000549004
achard	1	1	eponym	syndrome d'Achard-Thiers	34041001	900000000000548007
acharnement	1	1	unknown	homicide avec acharnement	95920001	900000000000548007
acharné	1	1	unknown	caractère de travailleur acharné	286768009	900000000000548007
achat	2	2	unknown	capacité à réaliser des activités d'achat	300718007	900000000000548007
acheiropodie	1	1	unknown	acheiropodie	177504007	900000000000548007
achenbach	1	1	eponym	syndrome d'Achenbach	238824006	900000000000549004
acheniorum	1	1	unknown	Farysizyma acheniorum	7941000146104	900000000000548007
acheta	1	1	taxon	Acheta domestica densovirus	407385001	900000000000548007
acheteurs	1	1	unknown	agents des achats ou acheteurs	265923009	900000000000548007
achillea	1	1	taxon	extrait d'Achillea millefolium	256218005	900000000000548007
achillodynie	1	1	unknown	achillodynie	4063001	900000000000548007
achillorraphie	1	1	unknown	achillorraphie	12237002	900000000000548007
achillurbaniidae	1	1	eponym	Familia Achillurbaniidae	429720006	900000000000548007
achillée	1	1	unknown	extrait de l'achillée millefeuille	256218005	900000000000549004
achilléenne	2	2	unknown	tendinite achilléenne droite	301701000119102	900000000000548007
achilléens	1	1	latin	réflexes achilléens inégaux	419260007	900000000000549004
achirie	1	1	unknown	achirie gauche	16090091000119100	900000000000549004
achlorhydrie	1	1	unknown	achlorhydrie	47481007	900000000000548007
achlorhydrique	1	1	unknown	anémie achlorhydrique	80875006	900000000000548007
achm	1	1	acronym	ACHM - achromatopsie	56852002	900000000000549004
acholeplasmataceae	1	1	eponym	Familia Acholeplasmataceae	115110000	900000000000548007
acholurie	1	1	unknown	acholurie	124730003	900000000000548007
achondroplasie	2	2	unknown	achondroplasie	86268005	900000000000548007
achromasie	2	2	unknown	achromasie totale	789675009	900000000000549004
achromatium	2	2	taxon	Achromatium oxaliferum	423565007	900000000000548007
achromiante	1	1	unknown	eczématide achromiante localisée	402297008	900000000000549004
achromie	2	2	unknown	achromie cutanée	23267004	900000000000548007
achromique	2	2	unknown	hamartome achromique systématisé	218358001	900000000000548007
achromotrichie	1	1	unknown	achromotrichie	72280009	900000000000548007
achylie	1	1	unknown	achylie gastrique	20754004	900000000000548007
achète	1	1	unknown	achète des drogues	228443009	900000000000548007
aci	2	2	acronym	anévrisme de la partie intracrânienne de l'ACI (artère carotide interne) gauche	15648241000119103	900000000000549004
acico	1	1	unknown	régulation acico-basique : alcalose respiratoire	386505006	900000000000548007
aciculaires	1	1	unknown	cristaux aciculaires présents	720353000	900000000000549004
acidaminiphila	1	1	unknown	Stenotrophomonas acidaminiphila	415583001	900000000000548007
acidaminobacter	2	2	taxon	Acidaminobacter hydrogenoformans	425018008	900000000000548007
acidaminococcaceae	1	1	eponym	Acidaminococcaceae	699380007	900000000000548007
acidaminophila	1	1	unknown	Anaeromusa acidaminophila	427287003	900000000000548007
acidaminophilum	1	1	unknown	Eubacterium acidaminophilum	113729001	900000000000548007
acidicola	1	1	unknown	Bacillus acidicola	3131000146100	900000000000548007
acididurans	1	1	latin	Methanobrevibacter acididurans	432534002	900000000000548007
acidifaciens	2	2	latin	Propionibacterium acidifaciens	6021000146107	900000000000548007
acidifarinae	1	1	unknown	Lactobacillus acidifarinae	5011000146107	900000000000548007
acidifiant	1	1	unknown	agent acidifiant	387507009	900000000000548007
acidifiants	1	1	unknown	acidose métabolique à trou anionique normal et sels acidifiants	18104000	900000000000548007
acidification	1	1	unknown	test d'acidification de l'urine	252267005	900000000000548007
acidificum	1	1	unknown	Flavobacterium acidificum	54811008	900000000000548007
acidigallici	1	1	unknown	Pelobacter acidigallici	434731008	900000000000548007
acidilactici	1	1	unknown	Pediococcus acidilactici	243237003	900000000000548007
acidilobus	2	2	taxon	Acidilobus aceticus	424462001	900000000000548007
acidimicrobiaceae	1	1	eponym	Familia Acidimicrobiaceae	423196005	900000000000548007
acidimicrobiales	1	1	eponym	Ordo Acidimicrobiales	417462006	900000000000548007
acidimicrobidae	1	1	eponym	Subclassis Acidimicrobidae	416962007	900000000000548007
acidimicrobineae	1	1	eponym	Subordo Acidimicrobineae	423387002	900000000000548007
acidimicrobium	2	2	taxon	Genus Acidimicrobium	423739005	900000000000548007
acidimétrique	1	1	unknown	méthode acidimétrique	258006003	900000000000548007
